,palavras,quantidade
411,interno,4
412,retorno,4
413,defesa,4
414,revisão,4
415,explicação,4
416,adotamos,4
417,professores,4
418,descarbonização,4
419,país,4
420,remuneração,4
421,evitar,4
422,hidrelétrica eólica,4
423,governança corporativa,4
424,alunos,4
425,interesse,4
426,experiência,4
427,emissões indiretas,4
428,cerca,4
429,associação brasileira,4
430,signi cativa,4
431,nal,4
432,formado,4
433,diretoria executiva,4
434,mecanismo,4
435,temas materiais,4
436,papel,4
437,fortalecimento,4
438,análise,4
439,recursos próprios,4
440,dezembro,4
441,combustíveis,4
442,avaliamos,4
443,bordas,4
444,benefício,4
445,novos projetos,4
446,três,4
447,dentro,4
448,mail,4
449,atualmente,4
450,programada,4
451,estruturação,4
452,lei federal,4
453,inglês,4
454,suprimento energético,4
455,programas socioambientais,4
456,qualidade,4
457,melhor,4
458,parcerias estratégicas,4
459,anualmente,4
460,core option,4
461,venda,4
462,essencial core,4
463,reporting standards,4
464,colaborador,4
465,rmado,4
466,obtido,4
467,conscientização,4
468,gênero,4
469,responsabilidade,4
470,prioridade,4
471,lucro líquido,4
472,con ável,4
473,promove,3
474,inteligente,3
475,caminho,3
476,entendimento,3
477,grande porte,3
478,materializa,3
479,taxa,3
480,próximo,3
481,diversas iniciativas,3
482,permitindo,3
483,aproximadamente,3
484,contato,3
485,questões críticas,3
486,conquista,3
487,microrrede,3
488,solidez,3
489,conduzir,3
490,melhorar vidas,3
491,unipar carbocloro,3
492,colaboradores próprios,3
493,externa,3
494,momento,3
495,excelência operacional,3
496,margem comercial,3
497,utilizados,3
498,medida,3
499,line,3
500,geração hidrelétrica,3
501,contratação livre,3
502,livre acl,3
503,impulsionar,3
504,barra bonita,3
505,renováveis eólica,3
506,natureza,3
507,promissão sp,3
508,saúde segurança,3
509,objetivos estratégicos,3
510,parque gerador,3
511,parada,3
512,prática,3
513,base nesse,3
514,programa brasileiro,3
515,melhores escolhas,3
516,cenário,3
517,conteúdo geral,3
518,aplicação,3
519,energia coge,3
520,aquisições,3
521,diversas,3
522,alinhado,3
523,standard item,3
524,ssionais contratados,3
525,intensidade,3
526,novos ativos,3
527,empregado,3
528,usinas eólicas,3
529,versão preliminar,3
530,brasileiro ghg,3
531,pequenas centrais,3
532,centrais hidrelétricas,3
533,completa,3
534,nesse modelo,3
535,potencial,3
536,dados reportados,3
537,manejo,3
538,desenvolver soluções,3
539,aerogeradores,3
540,ghg protocol,3
541,região,3
542,seis pilares,3
543,gerenciamos,3
544,objetivo contribuir,3
545,consumidores,3
546,preço,3
547,acionista controlador,3
548,mwh,3
549,disponibilidade média,3
550,outros países,3
551,deslocamento,3
552,utilizada,3
553,diminuição,3
554,norte americana,3
555,segmento,3
556,obra,3
557,green bonds,3
558,volumes,3
559,projetos sociais,3
560,cada vez,3
561,quali cação,3
562,cadeias produtivas,3
563,impactos positivos,3
564,intensidade energética,3
565,território,3
566,novas fontes,3
567,acidentes registráveis,3
568,podem,3
569,carga,3
570,cultura recursos,3
571,regime regulatório,3
572,workshop,3
573,uência,3
574,neste relatório,3
575,empresarial ise,3
576,empoderamento,3
577,adoção,3
578,contribuem,3
579,identi cado,3
580,anticorrupção,3
581,temperatura média,3
582,classi cados,3
583,sustentabilidade empresarial,3
584,registro,3
585,discriminação,3
586,certi cações,3
587,propósito,3
588,disclosure,3
589,signatários,3
590,nessa,3
591,boas práticas,3
592,recuperação,3
593,obtenção,3
594,aneel,3
595,homens mulheres,3
596,nordeste sudeste,3
597,gerar valor,3
598,empresas contratadas,3
599,fontes geradoras,3
600,compreensão,3
601,tempo real,3
602,agregar valor,3
603,apresentados,3
604,melhores empresas,3
605,proposta,3
606,realizar,3
607,adotar,3
608,bolsa,3
609,valor adicionado,3
610,reúne,3
611,média,3
612,disseminação,3
613,demais,3
614,parque eólico,3
615,andamento,3
616,espaço,3
617,apenas,3
618,nição,3
619,diretores,3
620,eclusa,3
621,trilha,3
622,acessibilidade,3
623,alcance,3
624,direcionado,3
625,humano,3
626,curto,3
627,subsidiária,3
628,água vermelha,3
629,global,3
630,países,3
631,egaese,3
632,garante,3
633,grupos,3
634,permite,3
635,técnico,3
636,site,3
637,máximo,3
638,composição,3
639,primeira empresa,3
640,baterias,3
641,sob,3
642,digitalização,3
643,fase,3
644,standards universal,3
645,saber,3
646,barragens,3
647,universal standards,3
648,expectativa,3
649,itens,3
650,oferta,3
651,contribui,3
652,apoiar,3
653,presente,3
654,ouroeste,3
655,execução,3
656,contínuo,3
657,ods,3
658,impacto ambiental,3
659,desenvolver,3
660,segura,3
661,interna,3
662,trabalhar,3
663,dá,3
664,gestores,3
665,padrão,3
666,realizamos,3
667,durante,3
668,saiba,3
669,electric utilities,3
670,pilares,3
671,coge,3
672,fornecimento,3
673,reconhecimento,3
674,cinco,3
675,página,3
676,drones,3
677,eólica,3
678,atende,3
679,integração,3
680,inteligência,3
681,focada,3
682,sustentabilidade auditor,3
683,conquistamos,3
684,iso,3
685,nesse formato,3
686,bilhões,3
687,acompanhar,3
688,investimos,3
689,divulgação,3
690,direcionar,3
691,projetos green,2
692,juntou,2
693,perda,2
694,norma,2
695,estratégicos tanto,2
696,prestador,2
697,gestão envolvidos,2
698,nome,2
699,sob medida,2
700,ativos operacionais,2
701,relatório quanto,2
702,ii revisão,2
703,história feita,2
704,líder mundial,2
705,documentação complementar,2
706,ambiental social,2
707,fecha,2
708,geração hidráulica,2
709,escolas técnicas,2
710,prestando serviços,2
711,projeto pulsar,2
712,solicitada,2
713,qualidade ambiental,2
714,excelência comercial,2
715,deste processo,2
716,atendimento,2
717,geramos valor,2
718,pilares estratégicos,2
719,evolução desse,2
720,incluem,2
721,ética asseguração,2
722,mil quilômetros,2
723,adequado,2
724,parte deste,2
725,conforme,2
726,faixa etária,2
727,investidos origem,2
728,ciáriosrecursos investidos,2
729,bene ciáriosrecursos,2
730,uência bene,2
731,pilarprojeto área,2
732,dois projetos,2
733,desse cenário,2
734,complementar encaminhada,2
735,índice remissivo,2
736,tietê contidas,2
737,incidente,2
738,contribuíram,2
739,nidos,2
740,cursos,2
741,incêndio,2
742,bonita ibitinga,2
743,informações contábeis,2
744,instalada estimada,2
745,cado,2
746,diversi,2
747,dois contratos,2
748,processos consolidados,2
749,reservatórios além,2
750,quarto ano,2
751,estabelecemos,2
752,oportunidades comerciais,2
753,comunidade escolar,2
754,assegura,2
755,reciclagem sustentabilidade,2
756,conduta,2
757,ﬂ caracteriza,2
758,sobre reciclagem,2
759,técnico sobre,2
760,material técnico,2
761,livros material,2
762,oferecer livros,2
763,pequena reforma,2
764,joint venture,2
765,eólicos green,2
766,buscar novas,2
767,novas parcerias,2
768,ágil,2
769,outros trabalhadores,2
770,sobre empregados,2
771,gestão remota,2
772,elétrico brasileiro,2
773,fundo municipal,2
774,escritório,2
775,complexo,2
776,geração fotovoltaica,2
777,melhoria,2
778,município cerca,2
779,públicos externos,2
780,combustíveis fósseis,2
781,dois municípios,2
782,pindaí ba,2
783,guanambi igaporã,2
784,caetité guanambi,2
785,destaque,2
786,curto prazo,2
787,crítico,2
788,incentivos scais,2
789,próprios recursos,2
790,veri cações,2
791,locais,2
792,asseguração compreendeu,2
793,atraentes,2
794,migração,2
795,gd capacidade,2
796,gri sumário,2
797,divulgação gri,2
798,relatório complemento,2
799,trabalham,2
800,disclosures informações,2
801,impacto socioambiental,2
802,dados presentes,2
803,ii entrevistas,2
804,viabilizou,2
805,melhor combinação,2
806,projetos investidos,2
807,scais receberam,2
808,comunicados,2
809,especializada,2
810,três pilares,2
811,fechamento,2
812,casos con,2
813,margens comerciais,2
814,vida,2
815,nível essencial,2
816,potenciais,2
817,con rmados,2
818,planejamos,2
819,normas estabelecidas,2
820,sociais inscritos,2
821,canal,2
822,sermos,2
823,conselhos municipais,2
824,demais projetos,2
825,serem realizados,2
826,receberam aportes,2
827,planejamento estratégico,2
828,informar,2
829,senac,2
830,assembleias gerais,2
831,geração renovável,2
832,operacional consolidado,2
833,tco,2
834,matriz,2
835,desenvolvimento econômico,2
836,grande potencial,2
837,capital social,2
838,preliminares,2
839,rede pública,2
840,abril,2
841,linhas gerais,2
842,mesma base,2
843,re etindo,2
844,direitos humanos,2
845,mede,2
846,ciclo anual,2
847,nível alto,2
848,acompanhamos,2
849,atesta,2
850,impulso empreendedor,2
851,transformação,2
852,participar,2
853,qualquer acidente,2
854,subcomitê,2
855,gênero homensmulheres,2
856,viagens aéreas,2
857,etanol,2
858,compartilhamento,2
859,nível funcional,2
860,funcional diretoria,2
861,indisponibilidade,2
862,segmentação,2
863,dispomos,2
864,capital aberto,2
865,aplicativo,2
866,nbr,2
867,praticamente todo,2
868,topic speci,2
869,recursos hídricos,2
870,permite acompanhar,2
871,mata atlântica,2
872,buscar,2
873,comparação anual,2
874,transição energética,2
875,alevinos,2
876,cinas,2
877,primeiro semestre,2
878,principais impactos,2
879,outras emissões,2
880,preparados,2
881,baixo carbono,2
882,solares guaimbê,2
883,podem impactar,2
884,atendendo,2
885,esporte,2
886,comprometidos,2
887,inclui mw,2
888,produção líquida,2
889,autonomia,2
890,net promoter,2
891,estudo,2
892,promoter score,2
893,inovação uso,2
894,ferramentas tecnológicas,2
895,mãos,2
896,metas individuais,2
897,qualidade percebida,2
898,prêmio nacional,2
899,adaptações,2
900,milhão,2
901,categoria tecnologia,2
902,gestão integrado,2
903,informação,2
904,três meses,2
905,recerti cação,2
906,consecutivo publicamos,2
907,selo ouro,2
908,hábitos,2
909,procedimentos,2
910,competitividade,2
911,joaquimpch,2
912,prata,2
913,rate colaboradores,2
914,atual,2
915,protótipos,2
916,transformar,2
917,intenção,2
918,socioambientais auditor,2
919,armazenada,2
920,expressar,2
921,preci cação,2
922,desenvolvidos nesse,2
923,listada,2
924,materialidade,2
925,inclusão produtiva,2
926,preparação,2
927,apresentação,2
928,socioambientais parecer,2
929,asseguração limitada,2
930,lti rate,2
931,escolas públicas,2
932,carteira,2
933,descrito neste,2
934,promissão sabino,2
935,manutenção preventiva,2
936,josé bonifácio,2
937,cação iso,2
938,interação,2
939,alegre guaimbê,2
940,brejo alegre,2
941,receita,2
942,avaliadas,2
943,veracidade,2
944,abastecimento,2
945,tietê estando,2
946,referenciadas,2
947,estando livre,2
948,identi camos,2
949,robusto,2
950,diagramação,2
951,seleção,2
952,desenvolvimento local,2
953,diretrizes estratégicas,2
954,colaboradores terceiros,2
955,revisitamos,2
956,escuta ativa,2
957,jovens,2
958,tietê atestamos,2
959,solução indicada,2
960,horas trabalhadas,2
961,vistoria,2
962,liderança coordenadores,2
963,anualmente cerca,2
964,econômica social,2
965,população vizinha,2
966,prefeitura,2
967,propriedade,2
968,diretor presidente,2
969,ocupações,2
970,araçás,2
971,resultados econômicos,2
972,desenvolvemos,2
973,dados apresentados,2
974,voltado,2
975,envio,2
976,verificação,2
977,assegurações,2
978,asseguraçao,2
979,investimentos sociais,2
980,atendemos,2
981,relações sólidas,2
982,corporativo,2
983,acidentes típicos,2
984,disseminar,2
985,comprova,2
986,ideia,2
987,startup,2
988,metodologia processos,2
989,multiplicadores,2
990,investimento social,2
991,inovadora,2
992,suplemente setorial,2
993,incremento,2
994,evento,2
995,colaboradores governo,2
996,governo financiadores,2
997,sustentável ods,2
998,riscos testes,2
999,outras questões,2
1000,níveis,2
1001,servir,2
1002,representam,2
1003,ainda,2
1004,diagrama,2
1005,referido relatório,2
1006,iniciada,2
1007,econômicos sociais,2
1008,diagnóstico,2
1009,pouco,2
1010,avançamos,2
1011,podem vir,2
1012,ano passado,2
1013,elétrica con,2
1014,relatório tais,2
1015,financiadores terceiros,2
1016,vir afetar,2
1017,exclusiva responsabilidade,2
1018,bonita caconde,2
1019,bariribarra bonita,2
1020,vermelha bariribarra,2
1021,hidrelétrica água,2
1022,evitar acidentes,2
1023,frente,2
1024,menor volatilidade,2
1025,standards relativos,2
1026,fez parte,2
1027,terceiros acionistas,2
1028,tendência,2
1029,tornou,2
1030,companhia atualmente,2
1031,sistema regulatório,2
1032,usina discriminado,2
1033,superior,2
1034,nenhum material,2
1035,material incluído,2
1036,fornecer energia,2
1037,reuniões,2
1038,caconde euclides,2
1039,trabalhadas acidentes,2
1040,afastamento taxa,2
1041,câmara,2
1042,pode ocorrer,2
1043,sgs desenvolveu,2
1044,selecionada,2
1045,executivo,2
1046,atuado,2
1047,abertura,2
1048,sustentabilidade baseando,2
1049,liberdade,2
1050,práticas apresentadas,2
1051,guia gri,2
1052,debitados horas,2
1053,perdidos debitados,2
1054,dias perdidos,2
1055,acidentes dias,2
1056,exige,2
1057,região número,2
1058,alta gravidade,2
1059,declarações dentro,2
1060,despesas destinadas,2
1061,re ete,2
1062,estratégica,2
1063,portal,2
1064,menor,2
1065,margem líquida,2
1066,sudeste ndnd,2
1067,entregamos,2
1068,ndnd sudeste,2
1069,nordeste ndnd,2
1070,fazerem,2
1071,gravidade taxa,2
1072,trabalhadas nesse,2
1073,negociação coletiva,2
1074,gravidade nordeste,2
1075,afetar negativamente,2
1076,guia,2
1077,opinião sobre,2
1078,posição,2
1079,textos dados,2
1080,segundo gri,2
1081,cunha ibitingalimoeiro,2
1082,acidentes relacionados,2
1083,biomassa,2
1084,energia primária,2
1085,eclusa geração,2
1086,tópicos materiais,2
1087,comunidades locais,2
1088,possamos fazer,2
1089,elaborado,2
1090,serem,2
1091,suprir,2
1092,ante,2
1093,história,2
1094,aceleração,2
1095,maior potencial,2
1096,apoiada,2
1097,soluções customizadas,2
1098,fontes alternativas,2
1099,integrada,2
1100,atuando,2
1101,eleito,2
1102,econômico,2
1103,permitiu,2
1104,sgs ics,2
1105,presidente,2
1106,gri explicação,2
1107,governo estadual,2
1108,su ciente,2
1109,elaboração,2
1110,mensagem,2
1111,cumprimento,2
1112,disponibilidade médio,2
1113,restauração ecológica,2
1114,formulário,2
1115,indiretas escopo,2
1116,contratos bilaterais,2
1117,global tema,2
1118,nanceiro,2
1119,administrativa,2
1120,adaptar,2
1121,responder,2
1122,pequeno porte,2
1123,escolha,2
1124,representante,2
1125,ics certificadora,2
1126,documentações,2
1127,josétotal eólica,2
1128,dourados caetités,2
1129,possibilitando,2
1130,conheça,2
1131,pilõesametista dourados,2
1132,asseguração baseado,2
1133,maron pilõesametista,2
1134,tanquemorrãoseraíma maron,2
1135,nordeste tanquemorrãoseraíma,2
1136,sgs incluiu,2
1137,diversos setores,2
1138,mogi guaçupch,2
1139,pch mogi,2
1140,promissão pch,2
1141,questionário,2
1142,avanhandava promissão,2
1143,nova avanhandava,2
1144,ibitingalimoeiro nova,2
1145,disclosures segundo,2
1146,espinhaçoespigãoborgo pelourinho,2
1147,solarboa hora,2
1148,menor pegada,2
1149,sustentabilidade indicadas,2
1150,certificadora ltda,2
1151,ltda sgs,2
1152,energia hídrica,2
1153,ºc governos,2
1154,supervisão controle,2
1155,competitivo,2
1156,sgs sobre,2
1157,carbono,2
1158,otimizar,2
1159,hora guaimbêtotal,2
1160,formada,2
1161,unit,2
1162,ﬁrelatório anual,2
1163,balanceamento,2
1164,anual ﬂ,2
1165,colaboradores prestadores,2
1166,poder público,2
1167,atuam,2
1168,especí cas,2
1169,chamado,2
1170,diversidade,2
1171,último,2
1172,baseado,2
1173,outra evolução,2
1174,diante desse,2
1175,capazes,2
1176,torno,2
1177,hídrica,2
1178,preservação,2
1179,mundial,2
1180,hectares,2
1181,ceo,2
1182,nações unidas,2
1183,entidades incluídas,2
1184,demonstrações nanceiras,2
1185,pagamento,2
1186,nanceiras consolidadas,2
1187,autoprodução,2
1188,causada,2
1189,dessas atividades,2
1190,segurança dessas,2
1191,requisitos,2
1192,mesma,2
1193,anglo american,2
1194,técnica,2
1195,sólida,2
1196,con ança,2
1197,summer jobs,2
1198,conexão,2
1199,declarante neste,2
1200,fauna,2
1201,metas diretrizes,2
1202,neste caso,2
1203,enviados,2
1204,associado,2
1205,business roundtable,2
1206,ventos,2
1207,perguntas sobre,2
1208,composta,2
1209,fundamental,2
1210,tietê através,2
1211,dívida líquida,2
1212,relatório data,2
1213,órgãos reguladores,2
1214,período coberto,2
1215,expandir,2
1216,aproveitamento,2
1217,conta,2
1218,superação,2
1219,sucesso,2
1220,opção essencial,2
1221,atendam,2
1222,anos anteriores,2
1223,totalmente baseado,2
1224,mundo,2
1225,tietê paraná,2
1226,máxima,2
1227,hidrovia tietê,2
1228,unidades geradoras,2
1229,previsto,2
1230,fazem parte,2
1231,operação remota,2
1232,tanto,2
1233,assegurado utilizando,2
1234,atua,2
1235,impacto social,2
1236,futuro,2
1237,clima,2
1238,contribuição,2
1239,riscos climáticos,2
1240,utilizamos,2
1241,sustentabilidade coordenação,2
1242,protocolos dão,2
1243,expostas,2
1244,produtividade,2
1245,diretamente ligados,2
1246,relações comerciais,2
1247,trabalhadores cobertos,2
1248,quadro funcional,2
1249,segundo semestre,2
1250,participam,2
1251,asseguração isae,2
1252,fortalece,2
1253,parques geradores,2
1254,camos,2
1255,paulo rio,2
1256,menos,2
1257,novas plantas,2
1258,nimos metas,2
1259,processo descrito,2
1260,níveis funcionais,2
1261,metas especí,2
1262,recebemos,2
1263,comunidade local,2
1264,local avaliações,2
1265,perigos avaliação,2
1266,pode,2
1267,afastamento,2
1268,destacado,2
1269,segurança diretamente,2
1270,estados unidos,2
1271,coisas,2
1272,diferentes opções,2
1273,atuar,2
1274,receita líquida,2
1275,milhões margem,2
1276,conservação,2
1277,escala,2
1278,capacitados,2
1279,concepção,2
1280,biodiversidade,2
1281,incidência,2
1282,contratados,2
1283,organização declarante,2
1284,solução,2
1285,dão diferentes,2
1286,asseguração dependendo,2
1287,tornamos referência,1
1288,contratos juntos,1
1289,virtual power,1
1290,baterias poderão,1
1291,averigua diversos,1
1292,mw instalado,1
1293,alcançar níveis,1
1294,independente contribui,1
1295,remota garantindo,1
1296,mercado segmentando,1
1297,energéticos geramos,1
1298,permite alcançar,1
1299,nps net,1
1300,estabelecidas bilateralmente,1
1301,segue condições,1
1302,elétricamodelagem completa,1
1303,avaliar diversos,1
1304,atuação inovador,1
1305,diferencial competitivo,1
1306,protótipos exempli,1
1307,algoritmos inteligentes,1
1308,buscamos alcançar,1
1309,tornar possível,1
1310,segmento químico,1
1311,investimento estimado,1
1312,percebida isqp,1
1313,dé cit,1
1314,compõem atualmente,1
1315,levantamento conduzido,1
1316,comercializador varejista,1
1317,assessoria completa,1
1318,ferramentas estatísticas,1
1319,desse excedente,1
1320,mineração possui,1
1321,determinados momentos,1
1322,empresas compõem,1
1323,distribuídagri inteligência,1
1324,despachados remotamente,1
1325,bilateralmente mercado,1
1326,exempli cam,1
1327,geração distribuídagri,1
1328,evolução contínua,1
1329,complexos comercializador,1
1330,simpli car,1
1331,preço previsibilidade,1
1332,tucano biritinga,1
1333,generation scaling,1
1334,acessíveis certi,1
1335,monitoramento constante,1
1336,constante dessas,1
1337,sistema analisa,1
1338,programa ﬁmãos,1
1339,gsf sigla,1
1340,ppa sigla,1
1341,mataﬂ abrimos,1
1342,abrimos espaço,1
1343,clientes participem,1
1344,autoprodução remota,1
1345,ccee permitindo,1
1346,recuperadas re,1
1347,painéis fotovoltaicos,1
1348,dessas variáveis,1
1349,humana oferece,1
1350,scaling factor,1
1351,adaptável assim,1
1352,escolas hotéis,1
1353,proteção contra,1
1354,contra possíveis,1
1355,unipar fechamos,1
1356,unidades consumidoras,1
1357,bene ciando,1
1358,ciando clientes,1
1359,frentes mitiga,1
1360,resultado protegendo,1
1361,medida autoprodução,1
1362,proporcionar economia,1
1363,baterias energy,1
1364,energy storage,1
1365,remota incrementando,1
1366,intervenção humana,1
1367,custos acessíveis,1
1368,usinas causado,1
1369,obra quanto,1
1370,garantia física,1
1371,elétrica ccee,1
1372,maiores instituições,1
1373,desenvolvida contará,1
1374,planta desenvolvida,1
1375,distrito federal,1
1376,parceria fechada,1
1377,autônoma todas,1
1378,food mcdonald,1
1379,forma autônoma,1
1380,american multinacional,1
1381,clientes consomem,1
1382,plant vpp,1
1383,fast food,1
1384,porte migrassem,1
1385,power plant,1
1386,cogeração subutilizados,1
1387,renováveis formando,1
1388,orestamento apoiamos,1
1389,soluções permitiram,1
1390,investimentos necessários,1
1391,pleno funcionamento,1
1392,companhia modelou,1
1393,múltiplas unidades,1
1394,vez atua,1
1395,purchase power,1
1396,varejista solução,1
1397,cada mês,1
1398,unidades educacionais,1
1399,viabilizamos tanto,1
1400,mês viabiliza,1
1401,power agreement,1
1402,comerciais adequadas,1
1403,tucano originado,1
1404,comercializadora varejista,1
1405,formando parcerias,1
1406,biodiversidade local,1
1407,supervisão comando,1
1408,relacionamos estruturado,1
1409,geração aproveitando,1
